"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","nlogq","attr","conv_GR"
"GO:0022604","BP","GO:0022604","Regulation of cell morphogenesis","62/2741","267/20772",4.92227485555987e-06,5.7339552796394e-05,3.82112128689089e-05,"ENSG00000126785/ENSG00000189056/ENSG00000115414/ENSG00000135046/ENSG00000176438/ENSG00000099260/ENSG00000108691/ENSG00000182578/ENSG00000113140/ENSG00000164741/ENSG00000140416/ENSG00000076356/ENSG00000197702/ENSG00000120899/ENSG00000130827/ENSG00000100345/ENSG00000116106/ENSG00000136960/ENSG00000184349/ENSG00000151491/ENSG00000133216/ENSG00000099864/ENSG00000128283/ENSG00000189143/ENSG00000004399/ENSG00000198121/ENSG00000114251/ENSG00000196576/ENSG00000185345/ENSG00000095739/ENSG00000136040/ENSG00000082397/ENSG00000158856/ENSG00000162631/ENSG00000167657/ENSG00000175866/ENSG00000147010/ENSG00000137710/ENSG00000198753/ENSG00000174804/ENSG00000153707/ENSG00000121966/ENSG00000044090/ENSG00000137825/ENSG00000275342/ENSG00000094631/ENSG00000221866/ENSG00000127603/ENSG00000118680/ENSG00000197622/ENSG00000026508/ENSG00000112276/ENSG00000157654/ENSG00000077264/ENSG00000008294/ENSG00000197296/ENSG00000160226/ENSG00000161202/ENSG00000089057/ENSG00000138771/ENSG00000155974/ENSG00000080371",62,4.41780917707436,"Up",0.0226194819408975
"GO:2001234","BP","GO:2001234","Negative regulation of apoptotic signaling pathway","62/2741","267/20772",4.92227485555987e-06,5.7339552796394e-05,3.82112128689089e-05,"ENSG00000017427/ENSG00000144476/ENSG00000106366/ENSG00000112175/ENSG00000073756/ENSG00000168621/ENSG00000019549/ENSG00000136574/ENSG00000138448/ENSG00000183691/ENSG00000100985/ENSG00000139219/ENSG00000125378/ENSG00000137801/ENSG00000115008/ENSG00000118503/ENSG00000064655/ENSG00000112319/ENSG00000106211/ENSG00000157613/ENSG00000051108/ENSG00000003402/ENSG00000168398/ENSG00000129355/ENSG00000162734/ENSG00000006210/ENSG00000104313/ENSG00000137331/ENSG00000160789/ENSG00000176697/ENSG00000162552/ENSG00000106799/ENSG00000185345/ENSG00000011422/ENSG00000168283/ENSG00000173039/ENSG00000135679/ENSG00000099250/ENSG00000112981/ENSG00000170242/ENSG00000183255/ENSG00000140939/ENSG00000161642/ENSG00000107175/ENSG00000154447/ENSG00000116679/ENSG00000213699/ENSG00000131981/ENSG00000100644/ENSG00000015171/ENSG00000181788/ENSG00000139687/ENSG00000090339/ENSG00000085733/ENSG00000026508/ENSG00000176720/ENSG00000158828/ENSG00000105419/ENSG00000178719/ENSG00000107562/ENSG00000142208/ENSG00000096092",62,4.41780917707436,"Up",0.0226194819408975
"GO:0008064","BP","GO:0008064","Regulation of actin polymerization or depolymerization","42/2741","158/20772",5.02463951827875e-06,5.84251879753142e-05,3.89346827059863e-05,"ENSG00000132854/ENSG00000163431/ENSG00000149564/ENSG00000120899/ENSG00000183853/ENSG00000145147/ENSG00000197321/ENSG00000112902/ENSG00000137877/ENSG00000148180/ENSG00000151491/ENSG00000146122/ENSG00000151239/ENSG00000205542/ENSG00000103187/ENSG00000034510/ENSG00000165410/ENSG00000171132/ENSG00000179820/ENSG00000158856/ENSG00000084112/ENSG00000175866/ENSG00000137710/ENSG00000125868/ENSG00000009694/ENSG00000121879/ENSG00000162704/ENSG00000006747/ENSG00000130787/ENSG00000137478/ENSG00000050405/ENSG00000085733/ENSG00000100106/ENSG00000197694/ENSG00000141298/ENSG00000164251/ENSG00000077264/ENSG00000090924/ENSG00000163466/ENSG00000151422/ENSG00000164327/ENSG00000107562",42,4.40966336018963,"Up",0.0153228748631886
"GO:0003416","BP","GO:0003416","Endochondral bone growth","14/2741","29/20772",5.18752035229001e-06,6.02092526134644e-05,4.01235875776779e-05,"ENSG00000120149/ENSG00000137745/ENSG00000077092/ENSG00000143369/ENSG00000169231/ENSG00000182197/ENSG00000162733/ENSG00000125398/ENSG00000162510/ENSG00000163513/ENSG00000182704/ENSG00000131759/ENSG00000196739/ENSG00000072840",14,4.39660024226351,"Up",0.00510762495439621
"GO:0009100","BP","GO:0009100","Glycoprotein metabolic process","90/2741","431/20772",5.21733646843e-06,6.04452145033381e-05,4.02808331361658e-05,"ENSG00000070731/ENSG00000017427/ENSG00000011465/ENSG00000176678/ENSG00000138653/ENSG00000113070/ENSG00000060718/ENSG00000139219/ENSG00000151388/ENSG00000115525/ENSG00000162630/ENSG00000137573/ENSG00000136542/ENSG00000165102/ENSG00000138696/ENSG00000125845/ENSG00000182197/ENSG00000196562/ENSG00000147408/ENSG00000198833/ENSG00000204217/ENSG00000008513/ENSG00000182022/ENSG00000168769/ENSG00000086062/ENSG00000214960/ENSG00000010404/ENSG00000132329/ENSG00000111885/ENSG00000177191/ENSG00000101439/ENSG00000063660/ENSG00000033100/ENSG00000140557/ENSG00000239305/ENSG00000122863/ENSG00000164100/ENSG00000070614/ENSG00000164574/ENSG00000145901/ENSG00000179104/ENSG00000127415/ENSG00000198108/ENSG00000171004/ENSG00000134109/ENSG00000143641/ENSG00000033170/ENSG00000116406/ENSG00000187676/ENSG00000130958/ENSG00000057252/ENSG00000123989/ENSG00000198162/ENSG00000176928/ENSG00000172986/ENSG00000109323/ENSG00000161013/ENSG00000104331/ENSG00000164136/ENSG00000165240/ENSG00000159461/ENSG00000172339/ENSG00000102595/ENSG00000117069/ENSG00000100644/ENSG00000167110/ENSG00000171302/ENSG00000170266/ENSG00000107331/ENSG00000151233/ENSG00000156162/ENSG00000176597/ENSG00000196968/ENSG00000182050/ENSG00000104723/ENSG00000136156/ENSG00000169826/ENSG00000116663/ENSG00000086848/ENSG00000176022/ENSG00000158008/ENSG00000162736/ENSG00000064225/ENSG00000106397/ENSG00000196547/ENSG00000100626/ENSG00000173511/ENSG00000187605/ENSG00000138069/ENSG00000145495",90,4.3949015554298,"Up",0.0328347318496899
"GO:0030858","BP","GO:0030858","Positive regulation of epithelial cell differentiation","24/2741","70/20772",5.34591430642229e-06,6.18224427595696e-05,4.11986212859061e-05,"ENSG00000177494/ENSG00000147883/ENSG00000106483/ENSG00000007372/ENSG00000106366/ENSG00000168621/ENSG00000054598/ENSG00000273706/ENSG00000075891/ENSG00000175793/ENSG00000128342/ENSG00000207550/ENSG00000125378/ENSG00000125845/ENSG00000168874/ENSG00000169884/ENSG00000125398/ENSG00000111424/ENSG00000101144/ENSG00000133639/ENSG00000002330/ENSG00000221926/ENSG00000113648/ENSG00000137497",24,4.38511731741206,"Up",0.00875592849325064
"GO:0032874","BP","GO:0032874","Positive regulation of stress-activated MAPK cascade","40/2741","148/20772",5.39372184987079e-06,6.22623109191606e-05,4.14917504622021e-05,"ENSG00000092969/ENSG00000156466/ENSG00000127863/ENSG00000164107/ENSG00000101197/ENSG00000188064/ENSG00000176170/ENSG00000154764/ENSG00000118523/ENSG00000136869/ENSG00000156463/ENSG00000002745/ENSG00000172985/ENSG00000125378/ENSG00000135960/ENSG00000115008/ENSG00000116717/ENSG00000099860/ENSG00000125845/ENSG00000120899/ENSG00000111907/ENSG00000172575/ENSG00000187796/ENSG00000131080/ENSG00000007952/ENSG00000114251/ENSG00000131323/ENSG00000144746/ENSG00000101871/ENSG00000137802/ENSG00000138834/ENSG00000064393/ENSG00000181826/ENSG00000154447/ENSG00000198961/ENSG00000164251/ENSG00000163874/ENSG00000137575/ENSG00000175104/ENSG00000075213",40,4.38203824268274,"Up",0.0145932141554177
"GO:0048709","BP","GO:0048709","Oligodendrocyte differentiation","31/2741","103/20772",5.64943562167769e-06,6.50962093694941e-05,4.33802670559585e-05,"ENSG00000180613/ENSG00000007372/ENSG00000115844/ENSG00000123080/ENSG00000144355/ENSG00000109072/ENSG00000110693/ENSG00000172005/ENSG00000143507/ENSG00000144230/ENSG00000124920/ENSG00000125398/ENSG00000138311/ENSG00000146122/ENSG00000149256/ENSG00000198121/ENSG00000148053/ENSG00000134198/ENSG00000172201/ENSG00000108797/ENSG00000114315/ENSG00000121966/ENSG00000107331/ENSG00000133107/ENSG00000110492/ENSG00000176720/ENSG00000148826/ENSG00000162736/ENSG00000176171/ENSG00000146072/ENSG00000106571",31,4.36270777872634,"Up",0.0113097409704487
"GO:0031333","BP","GO:0031333","Negative regulation of protein-containing complex assembly","43/2741","164/20772",5.71340599591468e-06,6.55404057353788e-05,4.36762805591102e-05,"ENSG00000016082/ENSG00000132854/ENSG00000164532/ENSG00000107984/ENSG00000109846/ENSG00000168675/ENSG00000163431/ENSG00000171522/ENSG00000104435/ENSG00000078018/ENSG00000145147/ENSG00000137834/ENSG00000197321/ENSG00000125398/ENSG00000124225/ENSG00000137877/ENSG00000148180/ENSG00000145335/ENSG00000151491/ENSG00000151239/ENSG00000205542/ENSG00000153558/ENSG00000034510/ENSG00000179820/ENSG00000158856/ENSG00000084112/ENSG00000137710/ENSG00000165617/ENSG00000105270/ENSG00000101782/ENSG00000094631/ENSG00000006747/ENSG00000130787/ENSG00000044574/ENSG00000070831/ENSG00000177169/ENSG00000151612/ENSG00000100106/ENSG00000110330/ENSG00000197694/ENSG00000141298/ENSG00000224051/ENSG00000069329",43,4.35975435293685,"Up",0.0156877052170741
"GO:0051147","BP","GO:0051147","Regulation of muscle cell differentiation","43/2741","164/20772",5.71340599591468e-06,6.55404057353788e-05,4.36762805591102e-05,"ENSG00000017427/ENSG00000167244/ENSG00000078401/ENSG00000107984/ENSG00000112183/ENSG00000171476/ENSG00000102678/ENSG00000183072/ENSG00000003137/ENSG00000164850/ENSG00000110693/ENSG00000117707/ENSG00000125378/ENSG00000157168/ENSG00000151320/ENSG00000142178/ENSG00000125266/ENSG00000125845/ENSG00000100311/ENSG00000148516/ENSG00000081189/ENSG00000204217/ENSG00000114861/ENSG00000163132/ENSG00000091136/ENSG00000103335/ENSG00000157227/ENSG00000184058/ENSG00000185386/ENSG00000101096/ENSG00000176697/ENSG00000061455/ENSG00000048052/ENSG00000172638/ENSG00000105329/ENSG00000135679/ENSG00000150593/ENSG00000104936/ENSG00000135862/ENSG00000172037/ENSG00000116962/ENSG00000136830/ENSG00000123095",43,4.35975435293685,"Up",0.0156877052170741
"GO:0043087","BP","GO:0043087","Regulation of GTPase activity","86/2741","408/20772",5.71884268500794e-06,6.55404057353788e-05,4.36762805591102e-05,"ENSG00000198959/ENSG00000108691/ENSG00000109436/ENSG00000058335/ENSG00000105971/ENSG00000085741/ENSG00000141433/ENSG00000137449/ENSG00000126016/ENSG00000137962/ENSG00000111859/ENSG00000182580/ENSG00000076356/ENSG00000135905/ENSG00000047365/ENSG00000120899/ENSG00000143344/ENSG00000142627/ENSG00000130827/ENSG00000181104/ENSG00000105976/ENSG00000116991/ENSG00000197747/ENSG00000198400/ENSG00000260916/ENSG00000151693/ENSG00000116106/ENSG00000006210/ENSG00000138639/ENSG00000044524/ENSG00000172575/ENSG00000185652/ENSG00000178038/ENSG00000184349/ENSG00000043591/ENSG00000162552/ENSG00000150093/ENSG00000169756/ENSG00000004399/ENSG00000148053/ENSG00000114251/ENSG00000115266/ENSG00000099992/ENSG00000119185/ENSG00000067208/ENSG00000196576/ENSG00000213047/ENSG00000129474/ENSG00000160271/ENSG00000136040/ENSG00000095383/ENSG00000274512/ENSG00000160360/ENSG00000159842/ENSG00000213977/ENSG00000113916/ENSG00000073921/ENSG00000108239/ENSG00000140538/ENSG00000100485/ENSG00000138670/ENSG00000122126/ENSG00000137710/ENSG00000198753/ENSG00000107036/ENSG00000188157/ENSG00000105808/ENSG00000107099/ENSG00000137936/ENSG00000079337/ENSG00000221866/ENSG00000125875/ENSG00000077585/ENSG00000153317/ENSG00000130147/ENSG00000112276/ENSG00000116641/ENSG00000164251/ENSG00000161202/ENSG00000164327/ENSG00000068354/ENSG00000116473/ENSG00000071054/ENSG00000133612/ENSG00000160293/ENSG00000138698",86,4.35975435293685,"Up",0.0313754104341481
"GO:0042542","BP","GO:0042542","Response to hydrogen peroxide","37/2741","133/20772",5.80643224358084e-06,6.63057101363747e-05,4.41862812122337e-05,"ENSG00000135046/ENSG00000078401/ENSG00000075891/ENSG00000240583/ENSG00000176170/ENSG00000108821/ENSG00000162909/ENSG00000119508/ENSG00000109321/ENSG00000109846/ENSG00000132510/ENSG00000087245/ENSG00000183023/ENSG00000118503/ENSG00000143878/ENSG00000168615/ENSG00000120899/ENSG00000113721/ENSG00000162733/ENSG00000114861/ENSG00000105976/ENSG00000167601/ENSG00000138061/ENSG00000173039/ENSG00000198053/ENSG00000175592/ENSG00000265972/ENSG00000178607/ENSG00000094631/ENSG00000101460/ENSG00000170775/ENSG00000002330/ENSG00000158828/ENSG00000181019/ENSG00000170962/ENSG00000176171/ENSG00000073417",37,4.35471254781465,"Up",0.0134987230937614
"GO:0046683","BP","GO:0046683","Response to organophosphorus","37/2741","133/20772",5.80643224358084e-06,6.63057101363747e-05,4.41862812122337e-05,"ENSG00000141448/ENSG00000115461/ENSG00000145708/ENSG00000073756/ENSG00000171631/ENSG00000077498/ENSG00000240583/ENSG00000125740/ENSG00000108821/ENSG00000069431/ENSG00000109321/ENSG00000183023/ENSG00000178726/ENSG00000151320/ENSG00000198838/ENSG00000180509/ENSG00000120899/ENSG00000106546/ENSG00000135318/ENSG00000170345/ENSG00000169884/ENSG00000198121/ENSG00000138061/ENSG00000175591/ENSG00000175592/ENSG00000158856/ENSG00000084112/ENSG00000167588/ENSG00000079337/ENSG00000104368/ENSG00000127914/ENSG00000044574/ENSG00000110330/ENSG00000130529/ENSG00000221926/ENSG00000099822/ENSG00000116473",37,4.35471254781465,"Up",0.0134987230937614
"GO:0070372","BP","GO:0070372","Regulation of ERK1 and ERK2 cascade","79/2741","367/20772",6.03328959993657e-06,6.87730256364863e-05,4.58305060656137e-05,"ENSG00000107796/ENSG00000017427/ENSG00000117228/ENSG00000144476/ENSG00000115414/ENSG00000122641/ENSG00000169508/ENSG00000259207/ENSG00000145431/ENSG00000164107/ENSG00000171631/ENSG00000108691/ENSG00000182578/ENSG00000100234/ENSG00000086991/ENSG00000141433/ENSG00000136574/ENSG00000168743/ENSG00000118523/ENSG00000128342/ENSG00000136869/ENSG00000197405/ENSG00000113578/ENSG00000153233/ENSG00000134853/ENSG00000164850/ENSG00000146648/ENSG00000125378/ENSG00000164619/ENSG00000157168/ENSG00000115008/ENSG00000168961/ENSG00000125845/ENSG00000100311/ENSG00000177606/ENSG00000120899/ENSG00000143507/ENSG00000142627/ENSG00000113721/ENSG00000153071/ENSG00000181104/ENSG00000142871/ENSG00000162733/ENSG00000167653/ENSG00000122694/ENSG00000003402/ENSG00000198400/ENSG00000116106/ENSG00000006210/ENSG00000162772/ENSG00000172575/ENSG00000187796/ENSG00000133216/ENSG00000178568/ENSG00000131016/ENSG00000135218/ENSG00000145901/ENSG00000108861/ENSG00000183087/ENSG00000119185/ENSG00000134250/ENSG00000105329/ENSG00000126458/ENSG00000198053/ENSG00000120875/ENSG00000099250/ENSG00000156427/ENSG00000186908/ENSG00000166444/ENSG00000090339/ENSG00000026508/ENSG00000154229/ENSG00000116285/ENSG00000164251/ENSG00000129749/ENSG00000170962/ENSG00000116473/ENSG00000188766/ENSG00000073417",79,4.33884534720012,"Up",0.02882159795695
"GO:0046189","BP","GO:0046189","Phenol-containing compound biosynthetic process","20/2741","53/20772",6.12942924493792e-06,6.97441484799008e-05,4.64776646129315e-05,"ENSG00000092969/ENSG00000107485/ENSG00000169554/ENSG00000164107/ENSG00000080166/ENSG00000077498/ENSG00000164175/ENSG00000079931/ENSG00000101440/ENSG00000104044/ENSG00000054277/ENSG00000180176/ENSG00000145335/ENSG00000114251/ENSG00000165240/ENSG00000258839/ENSG00000170775/ENSG00000040531/ENSG00000123159/ENSG00000069329",20,4.33275570228722,"Up",0.00729660707770887
"GO:0033273","BP","GO:0033273","Response to vitamin","29/2741","94/20772",6.53993725216594e-06,7.41734499698131e-05,4.94293615452846e-05,"ENSG00000019186/ENSG00000073756/ENSG00000019549/ENSG00000133110/ENSG00000077498/ENSG00000136574/ENSG00000108821/ENSG00000003137/ENSG00000102174/ENSG00000115008/ENSG00000198734/ENSG00000124813/ENSG00000164171/ENSG00000129355/ENSG00000118785/ENSG00000110092/ENSG00000140465/ENSG00000111424/ENSG00000183087/ENSG00000101144/ENSG00000140443/ENSG00000115919/ENSG00000113739/ENSG00000131711/ENSG00000164136/ENSG00000169184/ENSG00000131759/ENSG00000095596/ENSG00000165272",29,4.3060149990709,"Up",0.0105800802626779
"GO:2000273","BP","GO:2000273","Positive regulation of signaling receptor activity","19/2741","49/20772",6.54197722583725e-06,7.41734499698131e-05,4.94293615452846e-05,"ENSG00000189056/ENSG00000182585/ENSG00000078401/ENSG00000108691/ENSG00000166923/ENSG00000113070/ENSG00000109321/ENSG00000075461/ENSG00000107954/ENSG00000150093/ENSG00000133216/ENSG00000138798/ENSG00000163485/ENSG00000099250/ENSG00000096968/ENSG00000094631/ENSG00000100644/ENSG00000158828/ENSG00000151694",19,4.3060149990709,"Up",0.00693177672382342
"GO:0035137","BP","GO:0035137","Hindlimb morphogenesis","16/2741","37/20772",6.66137886160739e-06,7.53930836699152e-05,5.02421283120953e-05,"ENSG00000069011/ENSG00000073282/ENSG00000008196/ENSG00000120149/ENSG00000125965/ENSG00000135111/ENSG00000077092/ENSG00000143867/ENSG00000154764/ENSG00000109906/ENSG00000125378/ENSG00000052850/ENSG00000144218/ENSG00000163132/ENSG00000122691/ENSG00000147257",16,4.29893197168684,"Up",0.00583728566216709
"GO:1905330","BP","GO:1905330","Regulation of morphogenesis of an epithelium","26/2741","80/20772",6.76676016272072e-06,7.64499924766958e-05,5.09464548272031e-05,"ENSG00000121068/ENSG00000107485/ENSG00000168621/ENSG00000019549/ENSG00000166923/ENSG00000273706/ENSG00000075891/ENSG00000074527/ENSG00000183691/ENSG00000128342/ENSG00000151388/ENSG00000113578/ENSG00000111186/ENSG00000125378/ENSG00000137573/ENSG00000134245/ENSG00000091831/ENSG00000114861/ENSG00000125398/ENSG00000162552/ENSG00000138798/ENSG00000114251/ENSG00000101144/ENSG00000179222/ENSG00000126778/ENSG00000110492",26,4.29288603153098,"Up",0.00948558920102152
"GO:1902692","BP","GO:1902692","Regulation of neuroblast proliferation","18/2741","45/20772",6.8128920113459e-06,7.6624975933618e-05,5.10630642145265e-05,"ENSG00000148704/ENSG00000007372/ENSG00000176165/ENSG00000080166/ENSG00000179348/ENSG00000142700/ENSG00000138083/ENSG00000171540/ENSG00000159388/ENSG00000117707/ENSG00000075945/ENSG00000006210/ENSG00000082014/ENSG00000150093/ENSG00000172201/ENSG00000100644/ENSG00000064309/ENSG00000106571",18,4.29189312741797,"Up",0.00656694636993798
"GO:0050890","BP","GO:0050890","Cognition","81/2741","380/20772",6.82453768353383e-06,7.6624975933618e-05,5.10630642145265e-05,"ENSG00000189056/ENSG00000105991/ENSG00000146469/ENSG00000077943/ENSG00000134138/ENSG00000147571/ENSG00000145708/ENSG00000073756/ENSG00000134259/ENSG00000145632/ENSG00000058335/ENSG00000107984/ENSG00000183691/ENSG00000197405/ENSG00000166963/ENSG00000159388/ENSG00000124788/ENSG00000159200/ENSG00000146648/ENSG00000111859/ENSG00000196639/ENSG00000163328/ENSG00000115902/ENSG00000184845/ENSG00000081189/ENSG00000122877/ENSG00000170345/ENSG00000132718/ENSG00000118432/ENSG00000005884/ENSG00000155511/ENSG00000225950/ENSG00000198400/ENSG00000125872/ENSG00000115183/ENSG00000021645/ENSG00000180176/ENSG00000185652/ENSG00000176697/ENSG00000150093/ENSG00000133216/ENSG00000161638/ENSG00000142197/ENSG00000171867/ENSG00000162545/ENSG00000148053/ENSG00000180914/ENSG00000144746/ENSG00000185345/ENSG00000132639/ENSG00000108819/ENSG00000198673/ENSG00000158352/ENSG00000183826/ENSG00000073921/ENSG00000175592/ENSG00000163485/ENSG00000167552/ENSG00000085788/ENSG00000161642/ENSG00000168374/ENSG00000079337/ENSG00000159461/ENSG00000100644/ENSG00000124140/ENSG00000110881/ENSG00000118971/ENSG00000105662/ENSG00000198961/ENSG00000040531/ENSG00000166710/ENSG00000177963/ENSG00000104723/ENSG00000118515/ENSG00000109083/ENSG00000113231/ENSG00000110492/ENSG00000159082/ENSG00000162736/ENSG00000112320/ENSG00000079432",81,4.29189312741797,"Up",0.0295512586647209
"GO:0071229","BP","GO:0071229","Cellular response to acid chemical","30/2741","99/20772",6.82827226969805e-06,7.6624975933618e-05,5.10630642145265e-05,"ENSG00000168542/ENSG00000145431/ENSG00000108821/ENSG00000162909/ENSG00000164692/ENSG00000187498/ENSG00000134853/ENSG00000146648/ENSG00000204262/ENSG00000087245/ENSG00000148516/ENSG00000149212/ENSG00000107954/ENSG00000148053/ENSG00000084636/ENSG00000083750/ENSG00000197565/ENSG00000103257/ENSG00000175866/ENSG00000178209/ENSG00000126778/ENSG00000165240/ENSG00000121879/ENSG00000291122/ENSG00000116954/ENSG00000113742/ENSG00000130147/ENSG00000211591/ENSG00000099910/ENSG00000170962",30,4.29189312741797,"Up",0.0109449106165633
"GO:0045137","BP","GO:0045137","Development of primary sexual characteristics","58/2741","247/20772",6.83034939270166e-06,7.6624975933618e-05,5.10630642145265e-05,"ENSG00000092969/ENSG00000141448/ENSG00000185551/ENSG00000107485/ENSG00000122641/ENSG00000150347/ENSG00000054598/ENSG00000151892/ENSG00000143867/ENSG00000136574/ENSG00000102678/ENSG00000205336/ENSG00000276644/ENSG00000013619/ENSG00000134853/ENSG00000164292/ENSG00000087245/ENSG00000115008/ENSG00000184347/ENSG00000049130/ENSG00000180509/ENSG00000134245/ENSG00000138696/ENSG00000163659/ENSG00000054356/ENSG00000113721/ENSG00000145147/ENSG00000180530/ENSG00000081479/ENSG00000091831/ENSG00000154734/ENSG00000157227/ENSG00000198400/ENSG00000125398/ENSG00000169297/ENSG00000110092/ENSG00000162552/ENSG00000102531/ENSG00000175899/ENSG00000176842/ENSG00000106799/ENSG00000114251/ENSG00000138061/ENSG00000121039/ENSG00000169946/ENSG00000144747/ENSG00000174804/ENSG00000185008/ENSG00000167034/ENSG00000131759/ENSG00000260428/ENSG00000125875/ENSG00000164442/ENSG00000044574/ENSG00000153094/ENSG00000176720/ENSG00000151422/ENSG00000166224",58,4.29189312741797,"Up",0.0211601605253557
