"","wi_i_psc_1","wi_i_psc_2","wi_i_psc_3","h11_i_psc_1","h11_i_psc_2","h11_i_psc_3","hgnc_symbol"
"ENSG00000230724",6.3395544801225,6.22642401608013,6.85107023509429,6.8522971914042,6.25230152898941,6.45848585117947,NA
"ENSG00000177951",9.80892002993374,9.91866421211377,9.76027501547813,9.62258876211962,9.92368345247987,10.0444301261238,"BET1L"
"ENSG00000177963",10.8157583412822,10.6212985162727,10.3755740120027,10.5442585661956,10.659176246103,11.0963711113284,"RIC8A"
"ENSG00000142082",8.93711829981824,9.18325166014992,8.92410669831697,8.94531808783839,9.09842717707416,8.90787870722635,"SIRT3"
"ENSG00000185627",11.5361226418512,11.5606856183436,11.2656342191,11.3460136377216,11.5137530839995,11.5115369893976,"PSMD13"
"ENSG00000277290",5.4987433775035,5.18916229606352,5.68819431414795,5.58406876767317,5.51631177604261,5.43225849630727,NA
"ENSG00000174885",5.62614418774403,5.70053418619523,5.62187073937371,6.00296225041543,5.75341346213997,5.67365025968087,"NLRP6"
"ENSG00000255026",6.42949454983665,6.99279773645798,6.66920058065229,6.73184459080798,6.67742241515936,6.27842963551515,NA
"ENSG00000142102",9.31629757587952,9.66816628083111,10.3538493195619,10.6787194363452,9.44802589585961,9.35187301583429,"PGGHG"
"ENSG00000206013",5.18916229606352,5.55169810502553,5.43960949891239,5.78992687561757,5.42073917321374,5.18916229606352,"IFITM5"
"ENSG00000255533",5.18916229606352,5.55169810502553,5.18916229606352,5.51193606298776,5.18916229606352,5.53254796178784,NA
"ENSG00000185201",10.7946745945661,12.0864926230084,10.8361058815189,11.3531118649074,12.0217617522509,11.3989801652054,"IFITM2"
"ENSG00000254910",5.80483067526391,6.31020281917375,6.35942464464625,6.23862363632609,6.31918118804057,6.11577472647271,NA
"ENSG00000185885",11.6204612293961,12.3462883882612,11.9561503710348,11.4969225662671,12.0553610149276,11.5238005345519,"IFITM1"
"ENSG00000251661",5.56795900410903,5.81385454988892,6.00973919511884,5.58406876767317,5.75341346213997,5.67365025968087,NA
"ENSG00000142089",11.9376184787042,12.7823767835127,11.5966652909839,11.6854627593964,12.3615011232631,11.7349949748994,"IFITM3"
"ENSG00000270030",5.4987433775035,5.44585014100165,5.62187073937371,5.58406876767317,5.58941112753347,5.53254796178784,NA
"ENSG00000255328",5.18916229606352,5.44585014100165,5.62187073937371,5.69793696642301,5.58941112753347,5.18916229606352,NA
"ENSG00000270972",5.18916229606352,5.18916229606352,5.18916229606352,5.69793696642301,5.58941112753347,5.43225849630727,NA
"ENSG00000182272",10.6224049258329,10.8431365664463,10.6535933512573,11.1096064783182,10.8663751863197,10.9119176050363,"B4GALNT4"
"ENSG00000184363",8.2633130726064,8.21808515804079,8.21799402659488,8.84181884007164,9.01114184905547,9.26415533471232,"PKP3"
"ENSG00000185187",9.47043601511958,10.1184656750062,9.41287070986539,9.70271402398582,9.77158457886472,9.8630401847888,"SIGIRR"
