"","baseMean","log2FoldChange","lfcSE","pvalue","padj","hgnc_symbol"
"ENSG00000272562",3.10871295619425,0.0114329016550698,0.126068944156346,0.254809431144809,NA,NA
"ENSG00000163041",7948.59162325037,-0.0842811694344296,0.13526475263148,0.185404862786627,0.869615625914076,"H3-3A"
"ENSG00000225518",16.0096651516046,-0.0298196249453448,0.12812718192233,0.244142318070123,0.920234745424809,NA
"ENSG00000182827",979.71656335846,0.00927787904608231,0.108556271041519,0.900232156309792,0.996963966487092,"ACBD3"
"ENSG00000234478",1.2334409647828,-0.00414092841167439,0.125622995670052,0.51601265881903,NA,"ACBD3-AS1"
"ENSG00000185155",30.0861853982437,0.013165218900361,0.123993040571759,0.604784859658656,0.995223898895569,"MIXL1"
"ENSG00000183814",345.556559890997,-0.0452124212802496,0.119634250239231,0.407726372887817,0.983310023689396,"LIN9"
"ENSG00000143799",13089.1269279425,-0.00626792435743627,0.109556644512801,0.938113857113118,0.997952314775539,"PARP1"
"ENSG00000203685",28.6481640587334,0.0326737741719373,0.128162196445097,0.267988083556438,0.938145489124214,"STUM"
"ENSG00000143772",142.550552442005,0.00867940205843232,0.11564165510737,0.851715444630283,0.996963966487092,"ITPKB"
"ENSG00000143801",483.091542072956,-0.00137503065695839,0.110036120873973,0.97463315488734,0.999280528424376,"PSEN2"
"ENSG00000163050",858.165574673587,0.0632992482587953,0.1317016743541,0.237413902533374,0.914570782693943,"COQ8A"
"ENSG00000143776",1112.00870184102,0.0382841417832194,0.116844918061708,0.489101729911011,0.993404257731271,"CDC42BPA"
"ENSG00000224834",0.915123838350062,-0.00259013905037762,0.125553855499857,0.688505836683974,NA,NA
"ENSG00000181450",500.571046412881,-0.0968527286373842,0.144018903078898,0.131704953571008,0.785763305283096,"ZNF678"
"ENSG00000143740",984.276842868608,0.0309353127967021,0.109588559422233,0.5976157659022,0.995223898895569,"SNAP47"
"ENSG00000081692",275.19186023547,-0.0194443922160843,0.116626006282834,0.67669447993373,0.996963966487092,"JMJD4"
"ENSG00000230005",1.19638440885715,0.00371105425263227,0.125569049742258,0.590852034411213,NA,NA
"ENSG00000143816",59.1011180371556,0.03193680493968,0.124981840566203,0.398428272038559,0.981474304085168,"WNT9A"
"ENSG00000154342",5.60811757792654,0.00508638832690228,0.124913615987757,0.738021681260661,0.996963966487092,"WNT3A"
"ENSG00000143761",7632.85436794102,0.0371554649203661,0.112665161221891,0.50860695825591,0.995223898895569,"ARF1"
"ENSG00000143793",754.45053694157,0.0145426482229279,0.109595643489156,0.786820536977984,0.996963966487092,"C1orf35"
"ENSG00000162910",586.039879817029,0.00772537619753282,0.113714154690208,0.871673283532289,0.996963966487092,"MRPL55"
"ENSG00000280157",1.30901408890771,0.00224816034474324,0.125493241132651,0.759262915020715,NA,NA
"ENSG00000143774",1325.74047593356,-0.0307890321497974,0.114672541306101,0.563340968050447,0.995223898895569,"GUK1"
"ENSG00000198835",24.5810549257973,0.011803458942291,0.122651477642641,0.69370765617251,0.996963966487092,"GJC2"
"ENSG00000203684",1.06834068370232,-0.00801309277370409,0.125989448912094,0.148296324586635,NA,"IBA57-DT"
"ENSG00000181873",284.923150945755,-0.00806134687635521,0.112798838313026,0.870668278218245,0.996963966487092,"IBA57"
"ENSG00000162913",9.28920148699762,0.00369955782191531,0.124200255685749,0.851880996675558,0.996963966487092,"OBSCN-AS1"
"ENSG00000154358",614.003830666502,-0.00351048944955285,0.116689328524419,0.931342277871469,0.997276264740844,"OBSCN"
"ENSG00000269890",7.34672019174048,-0.00232347239140085,0.124555137467793,0.888346504341341,0.996963966487092,NA
"ENSG00000270104",2.146435226382,0.00026279945411113,0.125317220431641,0.979542331038432,NA,NA
"ENSG00000154370",626.176637580421,0.0480855325470459,0.119680764087239,0.390003755747674,0.981346237206716,"TRIM11"
"ENSG00000231563",2.28377246889009,0.0134002243173931,0.12642096719313,0.152557802478185,NA,NA
"ENSG00000162931",16.2088672277128,0.00220845826719598,0.123226063017865,0.92982668508688,0.997276264740844,"TRIM17"
"ENSG00000181218",186.081999678619,0.032067313081433,0.120473020484148,0.491837372845967,0.99514898506717,"H2AC25"
"ENSG00000196890",10.2995860726586,0.0100776366061874,0.12477405377236,0.599631144958299,0.995223898895569,"H2BC26"
"ENSG00000168159",2480.7159819407,0.044205532627916,0.118530562596594,0.424168796428108,0.983310023689396,"RNF187"
"ENSG00000234975",26.6823351749686,0.00452065946962961,0.122370996718564,0.875205557719584,0.996963966487092,"FTH1P2"
"ENSG00000116574",255.009896899819,-0.124565603782405,0.216911656038089,0.01890405240951,0.348347447278883,"RHOU"
"ENSG00000236975",1.15846971872754,-0.00173479177553194,0.125496121837178,0.805389785659069,NA,NA
"ENSG00000177788",4.05368736723236,-0.00893344345804502,0.125534567160218,0.47124828917423,NA,"RAB4A-AS1"
"ENSG00000168118",822.155137299833,-0.0233956106155486,0.111224579949071,0.661654711265286,0.996963966487092,"RAB4A"
"ENSG00000154429",246.232835534278,0.00225016236152193,0.115438658543485,0.962723120970375,0.999113236703766,"CCSAP"
"ENSG00000143632",86.7417319747252,-0.00366386363520972,0.122557017699257,0.890571871054551,0.996963966487092,"ACTA1"
"ENSG00000069248",1966.01222490455,-0.0305714239202468,0.115786084380827,0.539745892970894,0.995223898895569,"NUP133"
"ENSG00000135776",401.278734825226,0.0207268174022246,0.112984832270656,0.694183354221273,0.996963966487092,"ABCB10"
"ENSG00000135801",773.5319078766,-0.0102141786566324,0.109869601821946,0.849110865943452,0.996963966487092,"TAF5L"
"ENSG00000135763",1026.90776931485,0.0216987984896437,0.118000804956324,0.636093767254057,0.996963966487092,"URB2"
"ENSG00000143641",4638.70284799868,0.458728856124952,0.224158436950822,0.00206748083138103,0.0894033997518806,"GALNT2"
"ENSG00000177614",646.442011030633,0.0628767014638652,0.133409969158566,0.220978859754393,0.895104242043111,"PGBD5"
"ENSG00000282564",1.00849225558908,0.0047419231747157,0.125686823544274,0.397212519220678,NA,NA
"ENSG00000135775",722.929282973788,-0.0113022183664435,0.11051476427306,0.832836877419106,0.996963966487092,"COG2"
"ENSG00000135744",1.90634815196352,0.00429089203756324,0.12549219630453,0.62039905806912,NA,"AGT"
"ENSG00000135773",10.095714356975,0.00204369408901726,0.123944792895706,0.923219475977671,0.997276264740844,"CAPN9"
"ENSG00000119280",1440.74197610896,0.125836918701094,0.164881638001119,0.0887437191302235,0.693926379904726,"C1orf198"
"ENSG00000223393",6.45892408163267,-0.0027789942625903,0.124603585381701,0.864597759318824,0.996963966487092,NA
"ENSG00000143643",243.619632958526,0.0379746482935384,0.118900720358082,0.464519621573906,0.990692677158158,"TTC13"
"ENSG00000173409",319.881061440747,-0.00433370209486282,0.113011538271882,0.928236785499362,0.997276264740844,"ARV1"
"ENSG00000182118",83.6564061438668,0.843952023377625,0.447968947567271,0.00168905247902165,0.0786001808430696,"FAM89A"
"ENSG00000227934",1.11017993222052,0.00367303343091976,0.12557315021866,0.592276580822519,NA,NA
"ENSG00000229595",3.46764472724107,-0.0107906879135108,0.125736178181506,0.391287524715483,NA,NA
"ENSG00000143633",255.801238473388,-0.0360923799965785,0.119346197291292,0.471089381062912,0.991441072404086,"C1orf131"
"ENSG00000116906",1459.86232113838,4.44454472338529e-05,0.108663547910309,0.979244477870748,0.999280528424376,"GNPAT"
"ENSG00000116903",274.324965923612,0.013777287011868,0.111657710873382,0.793458951740993,0.996963966487092,"EXOC8"
"ENSG00000010072",283.053407030765,-0.0259526615813898,0.11491122817187,0.613678735784204,0.996232863147324,"SPRTN"
"ENSG00000135766",512.162974987497,-0.149106949401662,0.24097734745352,0.0287143290116916,0.429788666497577,"EGLN1"
"ENSG00000233461",30.0916989854659,-0.0308191079229023,0.126492403498691,0.342725705935873,0.970289032670747,"LOC122526782"
"ENSG00000116918",717.010714014587,-0.149720753581415,0.194118390935924,0.0560388479488919,0.578585085599329,"TSNAX"
"ENSG00000162946",60.6752842970214,0.0467460163703045,0.130659563369408,0.243561482743658,0.91936162695186,"DISC1"
"ENSG00000235152",76.7834665503694,0.028436734287471,0.124191946512686,0.43901063593701,0.98620641527365,NA
"ENSG00000236372",5.24375678560277,0.0095516880289115,0.12542839013285,0.496808309547434,NA,NA
"ENSG00000224436",1.3819100742328,-0.00359297867633818,0.125503571240443,0.64964016388606,NA,NA
"ENSG00000242794",1.38548272624404,0.00423711312556844,0.12561505003696,0.519385125883493,NA,"RN7SL299P"
"ENSG00000116991",324.203047704344,0.0900889120310544,0.162470859166563,0.065419001780279,0.615396185018742,"SIPA1L2"
"ENSG00000212916",95.8764577285082,0.00923837275094427,0.116361349615389,0.83816901236682,0.996963966487092,"MAP10"
"ENSG00000135778",1123.5388764469,-0.0565302409385048,0.117081464948845,0.352672873880811,0.972918111736868,"NTPCR"
"ENSG00000135749",1356.10370886852,0.121961950476709,0.166426212912934,0.0909923631618212,0.697282518696698,"PCNX2"
"ENSG00000231940",9.44519132400573,-0.0116970313538838,0.125167301028852,0.512813656366211,0.995223898895569,"RPS7P3"
"ENSG00000143674",732.247115004673,0.0955949791690768,0.154752733531494,0.113273482645328,0.751378069298527,"MAP3K21"
"ENSG00000135750",486.257196449874,0.225097425442048,0.261577272938938,0.0258406978933893,0.407923168244787,"KCNK1"
"ENSG00000225486",1.2439335746476,-0.00775470693022365,0.125876199550487,0.236709278333408,NA,NA
"ENSG00000183780",73.8458056676291,0.0260763809169255,0.120979411615047,0.537580238164149,0.995223898895569,"SLC35F3"
"ENSG00000233332",7.55620408073428,0.0137069402358041,0.125759948093407,0.391296991160777,0.981346237206716,"LOC124904553"
"ENSG00000235605",13.6369056348059,0.000510358537023565,0.124106389551777,0.981674464947359,0.999280528424376,"RPS15P2"
"ENSG00000231663",8.74046880527727,-0.000499169581482421,0.124283842482969,0.974955944333488,0.999280528424376,"COA6-AS1"
"ENSG00000168275",516.909141311684,-0.0151935124045134,0.111953527059894,0.76890866821303,0.996963966487092,"COA6"
"ENSG00000059588",520.268850929593,-0.0037570476445806,0.11549527940264,0.929322419823782,0.997276264740844,"TARBP1"
"ENSG00000168264",1107.63591674553,0.0972758269365014,0.150421091163652,0.125317374820738,0.778150042379693,"IRF2BP2"
"ENSG00000279261",2.20906595464456,0.00795066013895873,0.125762529644019,0.358935817616406,NA,"LINC02961"
"ENSG00000273416",4.03591322894974,0.00384512693858141,0.125041001309568,0.775237159854535,NA,NA
"ENSG00000173726",7479.88887941361,-0.0367872874394129,0.112332807294714,0.413944715175996,0.983310023689396,"TOMM20"
"ENSG00000207181",4.16236218149417,0.00526578092640734,0.12521090499095,0.675918097433718,NA,"SNORA14B"
"ENSG00000188739",36.8466726619375,-0.0126605950637065,0.121340047416458,0.710982738745318,0.996963966487092,"RBM34"
"ENSG00000054267",944.285841566053,-0.0499741643506589,0.115955234190963,0.398992818876241,0.981474304085168,"ARID4B"
"ENSG00000152904",1129.30429226987,-0.0767399920813104,0.126632261936158,0.224728714159884,0.897989961534364,"GGPS1"
"ENSG00000116957",1146.52604617521,-0.0705009147089819,0.124098249933488,0.260568569429874,0.933601979182475,NA
"ENSG00000162885",381.705531226474,0.0103931616189985,0.118676894688176,0.800208952953706,0.996963966487092,"B3GALNT2"
"ENSG00000168243",1627.50927640973,0.0270237057198737,0.118067898720526,0.573310620041967,0.995223898895569,"GNG4"
"ENSG00000143669",9.05128243686817,-0.00932488624384451,0.124676233576033,0.624492825148469,0.996963966487092,"LYST"
"ENSG00000116962",1724.99074229125,-0.0278480402644005,0.116490460416221,0.577840386762654,0.995223898895569,"NID1"
"ENSG00000077585",167.226324327719,-0.125302446539514,0.195955930145507,0.0485303073335114,0.54911170655627,"GPR137B"
"ENSG00000086619",101.567834949843,-0.0194351698197715,0.122057224099632,0.585634281893688,0.995223898895569,"ERO1B"
"ENSG00000186197",99.18867675789,0.00723896126163709,0.116420519447669,0.872153265193696,0.996963966487092,"EDARADD"
"ENSG00000116977",218.526195743843,-0.0295904343130866,0.114714902233513,0.577715319381592,0.995223898895569,"LGALS8"
"ENSG00000223776",3.89801366427525,-0.0114684722540381,0.125730169911802,0.393255108667874,NA,"LGALS8-AS1"
"ENSG00000230325",1.41186588702277,-0.00080720790592555,0.125456948175715,0.912279415066139,NA,NA
"ENSG00000119285",2503.4520058218,0.0137254234301807,0.115156898751827,0.596872193182208,0.995223898895569,"HEATR1"
"ENSG00000077522",61.6505467250903,-0.00523006185757273,0.121439420197298,0.858905770842239,0.996963966487092,"ACTN2"
"ENSG00000116984",901.818584561532,-0.00757167791106741,0.109869313492296,0.890641648322218,0.996963966487092,"MTR"
"ENSG00000237991",3.08273915296798,0.00143395498551983,0.125129977780462,0.904533277297794,NA,"RPL35P1"
"ENSG00000198626",118.77701680682,0.0961787350815986,0.172737066774159,0.0397171500556385,0.502897652218008,"RYR2"
"ENSG00000215808",154.434586789983,0.0775730854104411,0.156113249411533,0.0434050053552016,0.519404835198286,"LINC01139"
"ENSG00000231877",1.60250612505791,0.00586430815912692,0.125692159368975,0.405773231199951,NA,NA
"ENSG00000133019",184.57799680219,0.00232853246281845,0.112330582216,0.96464528489814,0.99923159079319,"CHRM3"
"ENSG00000155816",43.7674444560584,0.0211911687111728,0.121908682722942,0.574169846442991,0.995223898895569,"FMN2"
"ENSG00000228818",6.65176028903022,0.0122695132095219,0.125415333022477,0.46765834439986,0.990692677158158,"PSMD2P1"
"ENSG00000180875",1.51146215307608,0.000373283200549939,0.12546698865473,0.959777860519036,NA,"GREM2"
"ENSG00000226919",1.24195967755687,0.00317464882442963,0.125579702059989,0.613703316536535,NA,NA
"ENSG00000182901",46.8045179053817,-0.0666314567100116,0.145772859069449,0.0774063127412014,0.659746356097659,"RGS7"
"ENSG00000225554",10.926775988933,-0.0127301425612256,0.124724003663696,0.550843013641394,0.995223898895569,NA
"ENSG00000091483",1974.85674115889,-0.0593431254483934,0.116872208733041,0.339530391836649,0.969347813123399,"FH"
"ENSG00000117009",1.6395601942516,0.00303151040551401,0.125390717694155,0.743578421757342,NA,"KMO"
"ENSG00000054277",130.679824061038,0.00386545698653136,0.118656138431603,0.923810131773381,0.997276264740844,"OPN3"
"ENSG00000203668",1765.85718295631,-0.0182077638340338,0.114013162043435,0.722784458295456,0.996963966487092,"CHML"
"ENSG00000174371",742.727515646067,0.013337839589967,0.10837964004865,0.810534707893129,0.996963966487092,"EXO1"
"ENSG00000213026",4.52555806516903,-0.0117356329130924,0.125697679286858,0.40533700787456,NA,NA
"ENSG00000197769",38.4225410165979,-0.0243604790512108,0.123419228567093,0.490786797197206,0.994478052428349,"MAP1LC3C"
"ENSG00000180287",157.512447591695,0.435389487669547,0.455504218463065,0.00833605472321989,0.217299404021013,"PLD5"
"ENSG00000224525",2.42642782503404,-0.00183265837597706,0.12522890478755,0.864352933107059,NA,NA
"ENSG00000214837",6.37914758408524,-0.0162787791659917,0.126327356793425,0.284489715265367,0.950913486779081,NA
"ENSG00000143702",1495.50744287855,0.00279524545262095,0.11350152200185,0.956608884200961,0.998535224979581,"CEP170"
"ENSG00000227230",2.21659347244456,0.00020857857195863,0.125365723062218,0.982802251530401,NA,NA
"ENSG00000054282",166.446932551057,-0.0144340391844451,0.114009277602164,0.769225689795994,0.996963966487092,"SDCCAG8"
"ENSG00000117020",522.83037541453,0.0579058974176291,0.127878219649492,0.280130400034348,0.947034649296446,"AKT3"
"ENSG00000236031",1.22308141568812,0.000824373211914628,0.125505742698512,0.900553969932486,NA,NA
"ENSG00000179456",363.926325784363,-0.0308461626427498,0.113365437724997,0.573881641138694,0.995223898895569,"ZBTB18"
"ENSG00000035687",2692.99782530066,0.0477227221291794,0.114547771092249,0.396086620800126,0.981346237206716,"ADSS2"
"ENSG00000179397",3.46898643886199,-0.00844528759779611,0.125438213936673,0.510242846689132,NA,"CATSPERE"
"ENSG00000121644",4659.68316041109,0.0195030995709059,0.109408915421948,0.71791373567417,0.996963966487092,"DESI2"
"ENSG00000282317",0.974127598580693,0.00626127876615002,0.125858676551261,0.220288991452651,NA,NA
"ENSG00000203667",188.104297482529,-0.086346631134948,0.144204862397691,0.151226931216302,0.824282005722969,"COX20"
"ENSG00000153187",20651.8034664568,0.00629753466839305,0.109189347427943,0.907929587935298,0.996963966487092,"HNRNPU"
"ENSG00000272195",5.88148319131119,-0.00150406614777936,0.124839836099517,0.914650978626747,0.997223847835775,NA
"ENSG00000203666",169.391990143706,0.0212727106542727,0.114879167118428,0.6727179132662,0.996963966487092,"EFCAB2"
"ENSG00000162849",21.119005106255,0.0334303161734215,0.129439827559156,0.197386787633001,0.880396693906853,"KIF26B"
"ENSG00000185420",472.738539501464,-0.0551851689131925,0.124864946543984,0.312939228972135,0.9554177537953,"SMYD3"
"ENSG00000162851",496.521230834393,0.000774594475741539,0.112145399379602,0.989690668960631,0.999437934982007,"TFB2M"
"ENSG00000162852",492.156489594731,0.0122369041028809,0.110690981311227,0.82035127917789,0.996963966487092,"CNST"
"ENSG00000260698",1.02197506314067,0.00542504006251643,0.125704464230831,0.363450295022682,NA,NA
"ENSG00000143653",767.320393330234,-0.0881646296837048,0.143337162703899,0.151996126503577,0.824867867808886,"SCCPDH"
"ENSG00000223519",3.95417691753577,0.00629040975164136,0.125371104521301,0.588572813935476,NA,NA
"ENSG00000260855",6.60349373831607,-0.0123490803774196,0.125370047578787,0.473450191126755,0.991959015170343,NA
"ENSG00000227953",8.21548262734717,0.014034327487954,0.125423530135364,0.452516005845253,0.988787472608404,NA
"ENSG00000153207",1528.6781307011,0.0226403909496947,0.117367292550167,0.659722954979968,0.996963966487092,"AHCTF1"
"ENSG00000197472",231.075547386008,-0.0844300165373926,0.142108174252374,0.158580494424864,0.83501242379473,"ZNF695"
"ENSG00000135747",19.688538658214,0.0046307049982271,0.122633677219138,0.868639005382452,0.996963966487092,"ZNF670-ZNF695"
"ENSG00000277462",235.230981644197,-0.0427736668803889,0.119878529949132,0.418360028759808,0.983310023689396,"ZNF670"
"ENSG00000188295",269.580391938729,-0.0222463157213097,0.112717148099813,0.658009240052562,0.996963966487092,"ZNF669"
"ENSG00000221953",18.9680336755233,0.042167073970323,0.133406751047045,0.106190570690563,0.736307529254819,"LINC02897"
"ENSG00000196418",219.611414382663,-0.0243131076554411,0.114656707587648,0.627427658441385,0.996963966487092,"ZNF124"
"ENSG00000215795",1.53771683796002,0.000393162232169,0.125431566167328,0.960901522982485,NA,"LOC100131465"
"ENSG00000259865",74.7657911502837,-0.00964891789201582,0.121014224902462,0.775787545763128,0.996963966487092,NA
"ENSG00000227671",180.319931768039,-0.0163541381870004,0.121936934540867,0.632406077123993,0.996963966487092,NA
"ENSG00000214144",1.70758179195599,0.0043949959828824,0.125539711886507,0.581257767040509,NA,NA
"ENSG00000202079",1.46269647766224,-0.00530003863417867,0.125679086153754,0.422325528451949,NA,NA
"ENSG00000162714",1970.4088375338,0.0244651052488549,0.111380333816335,0.662369763477551,0.996963966487092,"ZNF496"
"ENSG00000235749",1.58560634515522,0.00211890301833602,0.12545025803904,0.791765344555788,NA,NA
"ENSG00000162722",43.9250113364475,0.00635480661157423,0.122077345872181,0.833146564422899,0.996963966487092,"TRIM58"
"ENSG00000238243",3.77572230479849,-0.0019490110446014,0.125038432982067,0.87658244529739,NA,"OR2W3"
"ENSG00000177462",1.01104860700426,-8.67607191633638e-05,0.125495408706074,0.989650903673676,NA,"OR2T8"
"ENSG00000175137",1023.8633903876,0.0881692361029361,0.138058677038586,0.16766349836248,0.843522354864808,"SH3BP5L"
"ENSG00000171161",947.048998703013,0.0929782034530957,0.140900421222773,0.156004726003388,0.829878966644562,"ZNF672"
"ENSG00000171163",444.038887460357,-0.0241920507535368,0.119967403522046,0.582087205027526,0.995223898895569,"ZNF692"
"ENSG00000185220",124.420288043121,-0.0237128728717169,0.116882871482824,0.620974352740527,0.996963966487092,"PGBD2"
"ENSG00000233084",2.9865613233243,-0.00917440943987568,0.125662699728086,0.420490923456997,NA,"RPL23AP25"
"ENSG00000184731",236.040124122543,0.69677274890994,0.486892819989525,0.00366176384509145,0.129496308708031,"FAM110C"
"ENSG00000035115",700.791903866611,0.00652130236702863,0.109677349769366,0.905322810697728,0.996963966487092,"SH3YL1"
"ENSG00000143727",3163.69200933695,-0.0329351057441278,0.11074705827523,0.56860139914264,0.995223898895569,"ACP1"
"ENSG00000189292",49.7183412638733,0.0724466600560986,0.148698881073488,0.0832984335975701,0.678971861032455,"ALKAL2"
"ENSG00000228643",1.53348128730821,-0.00950560086560457,0.126045448988945,0.158628394770093,NA,NA
"ENSG00000151353",520.916289267952,-0.107018241556563,0.155406270962623,0.110329739251035,0.744098373486823,"TMEM18"
"ENSG00000233296",8.1273832095015,-0.0311484972633754,0.130087413975089,0.0944409522199109,0.706809967298055,NA
"ENSG00000231173",2.87072896317415,0.000690240935771347,0.125111777277051,0.955073781592021,NA,NA
"ENSG00000223751",3.94126490782601,-0.000806402631951127,0.125126162123674,0.94278705556295,NA,NA
"ENSG00000235688",167.168884661657,-0.0384535491048441,0.128827103101755,0.266917965860984,0.937901826274114,NA
"ENSG00000172554",126.063202911101,-0.110126581192308,0.178574557041175,0.0593472400150177,0.593524158492119,"SNTG2"
"ENSG00000236665",2.35023099111474,-0.00572825851911648,0.125483312078502,0.561030550891223,NA,NA
"ENSG00000115705",14.6612131219571,0.0213368703134952,0.126600982254664,0.304865683296488,0.953972974588548,"TPO"
"ENSG00000228613",13.4971802241811,0.0247681924091839,0.127238506083758,0.268795551696949,0.938145489124214,NA
"ENSG00000231482",1.51507357382529,0.00403829086790084,0.125509179171159,0.620617831902543,NA,NA
"ENSG00000203635",18.5900067604959,-0.0117961137622132,0.124243614059093,0.609390170668121,0.995223898895569,NA
"ENSG00000130508",5394.98326069154,0.0544741763825642,0.123495777104798,0.324488894909595,0.963011064590385,"PXDN"
"ENSG00000186487",2.67993304547887,-0.00873848574191202,0.125830708190863,0.324970489677665,NA,"MYT1L"
"ENSG00000232057",7.97508498077369,0.0251039875449092,0.128074663768594,0.172233847116315,0.850854459004206,NA
"ENSG00000032389",629.293980358141,0.0173238927498442,0.114069119736926,0.729693661810713,0.996963966487092,"EIPR1"
"ENSG00000171853",922.133804231873,0.0433056612480841,0.114954510041173,0.454547153158777,0.989173424719086,"TRAPPC12"
"ENSG00000225234",11.3539946939978,0.0123040220340824,0.125109007003052,0.517599610171521,0.995223898895569,NA
"ENSG00000271868",0.96964708122014,0.00443916470002232,0.125670579019634,0.418193791852336,NA,NA
"ENSG00000182551",1075.94882385175,0.0295244645198412,0.113023411056775,0.592977839981112,0.995223898895569,"ADI1"
"ENSG00000235078",6.31299189985267,-0.0145347562725367,0.125807906782335,0.379960276470844,0.97955222761224,NA
"ENSG00000242282",13.3636964838223,-0.0140963828633161,0.124593665162832,0.542091648502316,0.995223898895569,NA
"ENSG00000171865",839.924370664789,0.0180949937758264,0.108307128493601,0.74996629453306,0.996963966487092,"RNASEH1"
"ENSG00000234171",208.203695528736,0.118290931026518,0.177173720493893,0.0720639899092879,0.642653299024609,"RNASEH1-DT"
"ENSG00000171863",13499.1113538965,-0.2342232801848,0.24843624093589,0.0238929747121312,0.393132633561308,"RPS7"
"ENSG00000118004",5.94279158584077,0.00973268050608075,0.125283773464874,0.5292190619929,0.995223898895569,"COLEC11"
"ENSG00000214866",2.87933097405336,0.00480209034729583,0.125313578282614,0.669881505813908,NA,"DCDC2C"
"ENSG00000227363",0.963398077574354,-0.00298639943136421,0.125561335668833,0.649297648013445,NA,NA
"ENSG00000231532",1.64360087639708,0.00373564159262138,0.125523241106,0.628612432000399,NA,"LINC01249"
"ENSG00000224128",1.51906799551729,-0.00479341546579611,0.125555859598771,0.554946358994669,NA,NA
"ENSG00000230090",3.56443011683119,0.00275762537158969,0.125088450341127,0.827197609747754,NA,NA
"ENSG00000176887",3644.21279379655,-0.0219861718578858,0.115244016976663,0.657266896058433,0.996963966487092,"SOX11"
"ENSG00000242540",10.2391882914197,-0.00634010942711739,0.124184434608422,0.754518397073839,0.996963966487092,NA
"ENSG00000236106",33.9527920412698,-0.0114356834341513,0.122839150255775,0.691252331796778,0.996963966487092,"LOC112268411"
"ENSG00000232044",2.27086711067939,-0.000790559351351731,0.125314494712167,0.933260522929138,NA,NA
"ENSG00000134326",15.5441126191435,-0.0376134944548635,0.131540204744243,0.127712747664429,0.780956686117939,"CMPK2"
"ENSG00000134321",1.64573045314795,-0.00310546109990215,0.125470003476596,0.702586895995419,NA,"RSAD2"
"ENSG00000271947",1.49199895015091,-0.00490355876784372,0.125549056461132,0.554145860996529,NA,NA
"ENSG00000228203",34.8986667278511,0.00914129236105185,0.121850827013501,0.773756875933589,0.996963966487092,"GRASLND"
"ENSG00000151692",594.578681261662,-0.00411771163643575,0.113688284883182,0.929243393299833,0.997276264740844,"RNF144A"
"ENSG00000223884",1.22562221982058,0.000896521542784543,0.125447213120288,0.906219478693386,NA,"LOC101929452"
"ENSG00000272002",2.22225753503392,0.00617283511023417,0.125524774297395,0.526146845715664,NA,NA
"ENSG00000229727",1.54731712975824,-0.00147390851462014,0.125449666251309,0.847344235909831,NA,"LOC100506274"
"ENSG00000230515",1.33478061149936,0.00446807912435866,0.125602572486612,0.523747246305153,NA,NA
"ENSG00000226506",13.1755185428214,-0.0095954351457708,0.124883318193835,0.594263312953996,0.995223898895569,"LOC101929551"
"ENSG00000236008",2.09189643622919,-0.00171309115659062,0.125377151952153,0.846140285489851,NA,"LINC01814"
"ENSG00000235092",3.44663646851322,-0.013376485927469,0.126291412438831,0.219057515313441,NA,NA
"ENSG00000115738",674.708143564744,-0.0253352678833412,0.128269831247958,0.151320074404738,0.824282005722969,"ID2"
"ENSG00000260837",3.58244176882056,0.00160204176835581,0.125160831020246,0.890813230510563,NA,NA
"ENSG00000134313",1193.53547911448,0.012478976509373,0.113463337025138,0.806224321996517,0.996963966487092,"KIDINS220"
"ENSG00000143797",448.20325106697,0.015340611705643,0.109889025351614,0.780377911679837,0.996963966487092,"MBOAT2"
"ENSG00000261104",1.52381573141955,-0.00942286255640916,0.126137542430555,0.0824271106464912,NA,NA
"ENSG00000151693",333.357172100841,-0.000963532765519944,0.118800664895891,0.978376650604014,0.999280528424376,"ASAP2"
"ENSG00000213772",3.70241181819456,-0.0135224356841757,0.126192505252128,0.26072679402902,NA,NA
"ENSG00000119185",400.513565882635,-0.000154504210772192,0.11051501278879,0.995853577891833,0.999943190521546,"ITGB1BP1"
"ENSG00000119203",2712.98965616502,-0.0387689015625734,0.111076015053633,0.510444341007882,0.995223898895569,"CPSF3"
"ENSG00000134330",183.234384700219,-0.544511748889505,0.561673017493771,0.00637848871724542,0.188128399187645,"IAH1"
"ENSG00000151694",603.774839862957,-0.00315915180310449,0.115557319262859,0.943049754769323,0.998230476681644,"ADAM17"
"ENSG00000271855",8.85916568101805,-0.00412918787014063,0.12413237110685,0.834440643152964,0.996963966487092,NA
"ENSG00000134308",12496.2082285155,0.00907939414672376,0.104632322870829,0.877786660775746,0.996963966487092,"YWHAQ"
"ENSG00000115750",408.409275447988,-0.0533633480205094,0.123017599561149,0.334830006129099,0.96750311430579,"TAF1B"
"ENSG00000269973",76.8360750755368,0.00770970733854616,0.120372651594545,0.830253409922976,0.996963966487092,NA
"ENSG00000134317",56.9416731422488,0.00650209508576488,0.119013019774839,0.868752005927563,0.996963966487092,"GRHL1"
"ENSG00000260077",56.9337689573371,-0.119183836973598,0.208199712983773,0.0193732336413125,0.353556751605467,NA
"ENSG00000172059",167.472390107372,-0.915375652865575,0.407781026721765,0.000786269853249356,0.0451800881619444,"KLF11"
"ENSG00000205795",25.3812083045961,-0.0251204397348386,0.125539431878447,0.394975926575965,0.981346237206716,"CYS1"
"ENSG00000272524",6.24359229418373,0.0126899989431872,0.12547506160949,0.453357346468318,0.989104543370399,NA
