"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc_symbol"
"ENSG00000124006",3789.62653311207,0.324489009971079,0.188880350160511,1.71796065443191,0.0858037921488701,0.685543858064154,"OBSL1"
"ENSG00000269068",10.974743933811,0.0244370907768528,0.870921737777809,0.0280588825802018,0.977615188098139,0.999280528424376,NA
"ENSG00000123999",10.7953913811207,0.0600484456754195,0.826992569044568,0.0726106230250581,0.942115973085373,0.998230476681644,"INHA"
"ENSG00000144589",449.96531498878,0.13408649816148,0.228208486858906,0.58756140057307,0.556826726007946,0.995223898895569,"STK11IP"
"ENSG00000114923",413.580614373596,0.337292408364192,0.22141106478457,1.52337647936599,0.127664543051099,0.780956686117939,"SLC4A3"
"ENSG00000267919",2.63993401637844,-1.21696676636338,1.70871733456611,-0.712210698484193,0.476334313008457,NA,NA
"ENSG00000116106",249.051445126151,-0.85443298540476,0.805701436693001,-1.06048338316458,0.288924745684605,0.950913486779081,"EPHA4"
"ENSG00000272944",7.85415359524678,0.660908560434893,0.911122772434561,0.725378160254864,0.468220067604508,0.990692677158158,NA
"ENSG00000233868",4.98163213716688,-0.327410418935014,1.07210739619677,-0.305389572067574,0.760069462982973,NA,NA
"ENSG00000226666",1.3716860726402,0.506605140373334,2.08447551357391,0.243037223068522,0.807976561921078,NA,NA
"ENSG00000135903",18.0920852642274,0.250907445944675,0.613992683762821,0.408648918105998,0.682797325927908,0.996963966487092,"PAX3"
"ENSG00000267034",1.53206971238388,0.708149844341595,1.98283808756044,0.357139520762817,0.720987359476348,NA,NA
"ENSG00000237732",2.23068729629683,0.292871099571965,1.79612319926825,0.163057355804592,0.870473275493546,NA,NA
"ENSG00000163082",11.5851351381192,0.62161139004663,0.841440385279942,0.73874679765914,0.460060763154152,0.99026161979648,"SGPP2"
"ENSG00000261428",10.3744488834671,-0.362800881212801,0.77942492189322,-0.465472518291511,0.641593112736137,0.996963966487092,NA
"ENSG00000116120",1772.53992694556,-0.000815114244500773,0.189222416406395,-0.00430770444633867,0.99656295975957,0.999943190521546,"FARSB"
"ENSG00000124003",2.98093783931162,0.462321555195354,1.45015810697422,0.31880768929396,0.749872347095693,NA,"MOGAT1"
"ENSG00000235225",1.3085873142434,0.000752341674403897,2.08261425605931,0.000361248691261466,0.999711765252901,NA,"RPL31P17"
"ENSG00000123983",2891.20743515965,0.373391534699077,0.200185298361807,1.86522955359201,0.0621492347148859,0.602672830103887,"ACSL3"
"ENSG00000152049",1.4302263560923,0.234872032599135,1.89326180928909,0.124056816361456,0.901270289507397,NA,"KCNE4"
"ENSG00000171951",58.6256445689006,1.0293084116262,0.537208711405104,1.9160307526175,0.0553611814299713,0.576804947957898,"SCG2"
"ENSG00000226539",87.5428942063555,1.91581864176116,0.470857891605632,4.06878312101383,4.72593110230188e-05,0.005516558569731,NA
"ENSG00000152056",195.465057701104,0.019648770136962,0.281112891425008,0.0698963681009403,0.9442761438968,0.998230476681644,"AP1S3"
"ENSG00000085449",2655.51445467892,-0.154547003663941,0.221651582035806,-0.697251976477999,0.485645116268448,0.991959015170343,"WDFY1"
"ENSG00000135900",1173.81029249594,-0.0228607285727715,0.207841822367945,-0.10999099369087,0.912416517569887,0.997183901020549,"MRPL44"
"ENSG00000135919",2837.23660182637,0.82412518085075,0.221766528488007,3.71618380135899,0.000202254475847529,0.0156410127988756,"SERPINE2"
"ENSG00000124019",46.2856090342106,0.212741853278087,0.505782989849963,0.420618837618867,0.674033435905102,0.996963966487092,"FAM124B"
"ENSG00000274629",5.12366237944832,0.0130885161926884,0.992730321124665,0.0131843622725862,0.9894807056565,NA,NA
"ENSG00000036257",2405.53437182915,0.0713971518365199,0.22495278344762,0.317387278976011,0.750949758539898,0.996963966487092,"CUL3"
"ENSG00000135905",23.2199760840067,-0.272505670413686,0.523043577585617,-0.520999935935699,0.602366815997857,0.995223898895569,"DOCK10"
"ENSG00000169047",1157.88670718927,0.602938179951633,0.257583447698146,2.34074893142279,0.0192451040696487,0.351910474416434,"IRS1"
"ENSG00000272622",0.989455827328223,0.9625141936074,2.24009162400506,0.429676261137265,0.667431154033715,NA,NA
"ENSG00000144468",582.636323045873,0.0169854608658897,0.213711042091012,0.0794786301152198,0.936651928532697,0.997909890786157,"RHBDD1"
"ENSG00000081052",45.5875837289537,1.58458086260808,0.479327319674563,3.30584299614702,0.000946911300446759,0.0526187836415924,"COL4A4"
"ENSG00000169031",13.7328225781457,2.1409759885248,0.869536544677623,2.46220357457035,0.013808626443518,0.291899893840197,"COL4A3"
"ENSG00000236432",22.6426660239321,0.907202750842722,0.523573783534519,1.73271233085511,0.0831468117313464,0.678928651884641,"MFF-DT"
"ENSG00000168958",1507.48815470172,0.19546593800384,0.206165446429991,0.948102319707663,0.343077367458398,0.970289032670747,"MFF"
"ENSG00000173744",2370.96650615225,0.193233403769629,0.202122984314724,0.956018952642947,0.339062659301758,0.969040464460532,"AGFG1"
"ENSG00000135917",172.198728058789,0.199540991449158,0.303413205621973,0.657654273946694,0.510760310980656,0.995223898895569,"SLC19A3"
"ENSG00000123977",5.90639690588224,0.684610613182823,0.960815499332069,0.712530775844836,0.476136160826691,0.991959015170343,"DAW1"
"ENSG00000153820",0.968732144263532,2.10052585723047,2.8513934902733,0.736666427974883,0.461325227578545,NA,"SPHKAP"
"ENSG00000232023",1.19011278632134,-1.39099179601435,2.23822050766583,-0.621472187950314,0.534288988172991,NA,"LINC01807"
"ENSG00000153823",112.68681832789,0.749235337165135,0.300179924773876,2.4959541772473,0.0125618827679845,0.279890209092187,"PID1"
"ENSG00000187957",360.557585343406,1.30213164889731,0.256838916092564,5.06983781393951,3.98154846130295e-07,0.000102635471446921,"DNER"
"ENSG00000153827",2463.53432192027,0.0413370358043525,0.264036866472907,0.156557818446138,0.875593348502121,0.996963966487092,"TRIP12"
"ENSG00000153832",120.172378111872,-0.415123196316026,0.315367936291412,-1.31631389416975,0.188068709329459,0.870946112030518,"FBXO36"
